7460,51.4263,47.1983
7480,48.5279,51.8643
7500,51.5691,53.2262
7520,50.8940,52.9239
7540,48.6461,48.1955
7560,51.5429,46.8474
7580,48.5020,49.5444
7600,46.7793,51.3435
7620,51.9573,50.9441
7640,50.8078,51.0328
7660,51.0630,48.6153
7680,51.0064,46.7542
7700,48.6212,51.9629
7720,51.5485,53.2044
7740,48.5008,50.5310
7760,49.1774,48.7267
7780,51.4250,46.7295
7800,48.5282,49.5706
7820,49.1713,51.3377
7840,51.4263,53.3432
7860,50.9257,50.5002
7880,51.0368,46.3357
7900,48.6144,47.2602
7920,49.1522,51.8506
7940,49.0328,50.8315
7960,49.0593,51.0577
7980,51.4512,51.0075
8000,50.9202,51.0187
8020,53.4358,51.0162
8040,50.4796,46.2212
8060,46.3403,49.6835
8080,47.2592,51.3126
8100,49.4530,48.5532
8120,51.3638,51.5635
8140,53.3374,50.8952
8160,50.5014,48.6458
8180,48.7332,51.5430
8200,49.1258,48.5020
8220,49.0386,49.1771
8240,49.0580,51.4250
8260,51.4515,48.5282
8280,50.9201,49.1713
8300,48.6403,51.4263
8320,51.5442,50.9257
8340,48.5017,51.0368
8360,51.5750,51.0122
8380,50.8927,48.6199
8400,46.2486,49.1510
8420,49.6774,49.0331
8440,51.3140,49.0592
8460,50.9506,51.4512
8480,51.0313,50.9202
8500,48.6156,51.0381
8520,49.1519,48.6141
8540,51.4306,46.7544
8560,48.5270,51.9629
8580,49.1716,50.8066
8600,51.4263,51.0633
8620,48.5279,51.0063
8640,51.5691,46.2234
8660,53.2918,52.0808
8680,50.5116,50.7804
8700,48.7310,48.6713
8720,46.7285,51.5373
8740,47.1730,48.5033
8760,49.4721,46.7790
8780,53.7573,51.9574
8800,52.8060,50.8078
8820,50.6194,51.0630
8840,48.7070,51.0064
8860,49.1316,48.6212
8880,49.0373,51.5485
8900,46.6605,48.5008
8920,51.9837,46.7796
8940,53.1997,51.9573
8960,50.5320,50.8078
8980,48.7265,51.0630
9000,49.1273,53.4041
9020,49.0383,48.0888
9040,49.0581,49.2688
9060,51.4515,49.0069
9080,50.9201,46.6672
9100,51.0381,49.5844
9120,51.0119,51.3346
9140,48.6199,53.3438
9160,46.7532,50.5000
9180,49.5654,46.3358
9200,51.3388,52.0558
9220,50.9451,50.7860
9240,51.0325,48.6701
9260,48.6153,49.1398
9280,51.5497,49.0355
9300,50.8983,53.8542
9320,46.2474,50.3867
9340,52.0754,48.7587
9360,50.7816,49.1201
9380,48.6710,49.0399
9400,51.5374,49.0577
9420,48.5033,51.4515
9440,49.1768,50.9201
9460,51.4251,51.0381
9480,48.5282,51.0119
9500,51.5691,46.2221
9520,50.8940,47.2855
9540,48.6461,51.8450
9560,51.5429,53.2305
9580,48.5020,50.5252
9600,46.7793,48.7280
9620,51.9573,49.1269
9640,53.2056,51.4362
9660,50.5307,48.5257
9680,48.7267,51.5696
9700,46.7294,50.8939
9720,51.9684,46.2483
9740,50.8054,49.6774
9760,51.0636,51.3140
9780,51.0062,50.9506
9800,46.2234,51.0313
9820,49.6830,48.6156
9840,51.3127,49.1519
9860,48.5531,51.4306
9880,51.5635,48.5270
9900,50.8952,49.1716
9920,51.0436,51.4263
9940,51.0107,53.3235
9960,46.2224,50.5045
9980,49.6832,46.3348
10000,51.3127,47.2605
10020,43.7576,37.4638
10040,33.4459,13.2631
10060,26.1440,-0.5466
10080,18.1739,0.1213
10100,15.1477,4.7686
10120,13.4217,15.7258
10140,6.6115,20.4867
10160,3.3278,12.2364
10180,1.6590,2.0791
10200,-0.3683,-0.4616
10220,2.4795,0.1025
